source_flow_id_encoded,source_flow_final,source_source_ip,source_destination_ip,source_network_bytes,source_network_transport,source_timestamp,source_event_duration,source_destination_port,source_source_port,label
10811,0,905919982,3201805059,288,1,1645796289935,1305471,22.0,62151.0,malicious
39946,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,51127.0,malicious
17028,0,2130759677,2130759677,864,1,1645796457240,164533,9099.0,41042.0,benign
18845,1,3201805063,3600376759,132,1,1645796830002,88543,4444.0,56624.0,malicious
12165,0,905919982,3201763610,424,1,1645796090001,87972,9500.0,58934.0,benign
17031,1,2130759677,2130759677,863,1,1645792700010,268127,9099.0,51026.0,benign
27701,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,57841.0,malicious
16879,1,2130759677,2130759677,864,1,1645794710010,113863,9099.0,56142.0,benign
44262,1,3201805056,3201768135,4156,1,1645795210001,13992601292,24413.0,80.0,benign
13576,0,905919982,3201763612,433,1,1645797090000,262545,8500.0,57574.0,benign
32498,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39495.0,malicious
34323,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,35683.0,malicious
9756,0,905919982,3201805059,356,1,1645796360094,104242163,22.0,32664.0,malicious
15705,1,905919982,3201763585,4626,1,1645797740007,200261417,443.0,48336.0,benign
35297,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50797.0,malicious
16968,0,2130759677,2130759677,863,1,1645795190076,281874,9099.0,57416.0,benign
45795,1,9223372036854775807,9223372036854775807,172,1,1645792720091,53829,9099.0,44848.0,benign
2011,0,3201805062,3201768134,542,2,1645794570002,142832,53.0,59482.0,benign
13848,0,905919982,3201763613,421,1,1645794990108,115768,8500.0,53538.0,benign
3017,0,3201805056,3201768134,550,2,1645795680092,97535,53.0,37100.0,benign
4866,0,905919982,3201805083,421,1,1645797000003,263096,8500.0,38500.0,benign
24477,1,4027632609,4027632616,356,1,1645796610001,96225117,31301.0,51507.0,malicious
20827,1,4027632609,4027632616,136,1,1645796693657,592477635,31301.0,34412.0,malicious
18576,0,1776616432,3201805056,112,1,1645795920091,65999,49776.0,80.0,benign
17523,0,2130759677,2130759677,863,1,1645796010002,101195,9099.0,39122.0,benign
3284,0,3201805068,3201768133,547,2,1645797230096,209397,53.0,35018.0,benign
46620,0,9223372036854775807,9223372036854775807,172,1,1645794240002,29201,9099.0,40922.0,benign
46676,0,9223372036854775807,9223372036854775807,172,1,1645791660002,32357,9099.0,42208.0,benign
32108,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,45629.0,malicious
3447,1,3201763587,3201768133,547,2,1645794710010,179608,53.0,43810.0,benign
2517,0,3201805056,3201768133,364,2,1645795460003,718394,53.0,53721.0,benign
1491,0,3201805064,901724183,542,2,1645797230096,222637,53.0,41532.0,benign
1847,0,3201805072,3201768134,313,2,1645791870002,95251,53.0,40058.0,benign
43102,0,3201805056,3201805058,3836,1,1645795800003,3486604,3306.0,47424.0,benign
11567,0,905919982,3201805059,356,1,1645796560002,199896726,22.0,16103.0,malicious
4943,0,905919982,3201805083,489,1,1645794120002,74364,8500.0,54902.0,benign
31980,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,43327.0,malicious
11006,0,905919982,3201805059,146,1,1645796270003,61657,22.0,5840.0,malicious
43188,0,3201805056,3201805058,258630,1,1645795560305,413108610,3306.0,46418.0,benign
15533,0,905919982,3201763585,4715,1,1645797430001,592410,443.0,47434.0,benign
29772,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53273.0,malicious
14492,1,905919982,3201763613,421,1,1645794980011,117843,8500.0,53438.0,benign
21242,0,4027632609,4027632616,146,1,1645796289935,87400,31301.0,39808.0,malicious
36202,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39551.0,malicious
12474,0,905919982,3201763612,433,1,1645795130001,174488,8500.0,52238.0,benign
11943,0,905919982,3201805059,356,1,1645796289935,97523955,22.0,15863.0,malicious
31731,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,47419.0,malicious
41742,0,3201805056,4034741326,3634,1,1645795490095,2162323,443.0,37668.0,benign
45593,0,9223372036854775807,9223372036854775807,172,1,1645793980000,20216,9099.0,40214.0,benign
33443,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50001.0,malicious
4268,0,905919982,3201805085,424,1,1645795940002,97756,9500.0,48196.0,benign
20120,0,4027632609,4027632616,356,1,1645796560002,19618354939,31301.0,46431.0,malicious
21116,1,4027632609,4027632616,136,1,1645796693657,505877847,31301.0,33658.0,malicious
21503,0,4027632609,4027632616,356,1,1645796570100,791715,31301.0,50077.0,malicious
19419,0,4027632609,4027632616,146,1,1645796270003,163152,31301.0,40446.0,malicious
45934,0,9223372036854775807,9223372036854775807,172,1,1645793670007,31850,9099.0,39488.0,benign
38719,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41633.0,malicious
2407,0,3201805056,3201768133,558,2,1645797270001,883299,53.0,54436.0,benign
12110,1,905919982,3201763610,424,1,1645794230108,229359,9500.0,54036.0,benign
32538,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,49735.0,malicious
29738,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48665.0,malicious
12523,0,905919982,3201763612,489,1,1645796030003,134792,8500.0,54536.0,benign
30529,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46885.0,malicious
24799,1,4027632620,4027632617,44944,1,1645796330020,498067585,6443.0,14180.0,benign
16783,0,2130759677,2130759677,863,1,1645795660001,156663,9099.0,58674.0,benign
28824,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,36879.0,malicious
15777,0,905919982,3201763585,4558,1,1645797970007,849129,443.0,49190.0,benign
13426,0,905919982,3201763612,421,1,1645794710010,66533,8500.0,51144.0,benign
26624,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,52193.0,malicious
18773,0,3201805063,3600376759,132,1,1645795850001,45677,4444.0,52458.0,malicious
14650,0,905919982,3201763613,421,1,1645798020008,124694,8500.0,34002.0,benign
32492,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,37959.0,malicious
681,1,3201805056,901724183,547,2,1645794370001,140235,53.0,46105.0,benign
39382,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44463.0,malicious
35980,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50811.0,malicious
15153,1,3201763601,905919982,126024,1,1645796180008,295014475,47738.0,5601.0,benign
21899,0,4027632616,4027632609,280,1,1645796570100,100881801,50592.0,31301.0,benign
21692,0,4027632609,4027632616,220,1,1645796270003,9592425076,31301.0,56982.0,malicious
21889,0,4027632609,4027632616,146,1,1645796270003,323668,31301.0,40608.0,malicious
14887,1,905919982,3201763601,49106,1,1645795040013,93107119,5601.0,44808.0,benign
11252,1,905919982,3201805059,136,1,1645796693657,595781156,22.0,16858.0,malicious
20289,0,4027632609,4027632616,146,1,1645796289935,103431,31301.0,40020.0,malicious
18277,0,2130759677,2130759677,863,1,1645793940001,352518,9099.0,54214.0,benign
25474,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,53200.0,malicious
45962,0,9223372036854775807,9223372036854775807,172,1,1645794570007,27514,9099.0,41796.0,benign
33900,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,58712.0,malicious
25907,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34523.0,malicious
13129,1,905919982,3201763612,421,1,1645794020012,68712,8500.0,49288.0,benign
13,0,905919982,905919971,186,2,1645795490095,2107458,53.0,55371.0,benign
41831,0,3201805085,3201805083,3688,1,1645795490095,1206336,8500.0,48992.0,benign
6124,0,905919982,3201805082,421,1,1645794140002,59875,8500.0,47560.0,benign
19563,0,4027632609,4027632616,356,1,1645796560002,195682643,31301.0,33526.0,malicious
9344,0,905919982,3201805059,146,1,1645796289935,11477,22.0,6791.0,malicious
3235,0,3201805057,3201768133,313,2,1645794060003,89350,53.0,58934.0,benign
33267,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34387.0,malicious
39214,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34473.0,malicious
19646,0,4027632616,4027632609,56,1,1645796270003,0,48378.0,31301.0,benign
41584,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38861.0,malicious
571,0,3201805056,901724183,547,2,1645795940002,197360,53.0,41987.0,benign
1299,0,3201805056,901724183,547,2,1645795940002,146230,53.0,33969.0,benign
46511,0,9223372036854775807,9223372036854775807,172,1,1645795360001,28157,9099.0,43772.0,benign
1579,0,3201763601,901724183,272,2,1645791610007,61318,53.0,44756.0,benign
26484,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46819.0,malicious
16093,0,3201805063,900794944,1502,1,1645795760002,1133019,6379.0,37398.0,benign
9238,0,905919982,3201805059,146,1,1645796270003,63354,22.0,46978.0,malicious
32294,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55363.0,malicious
33024,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,40015.0,malicious
4638,0,905919982,3201805083,433,1,1645794320002,83539,8500.0,55594.0,benign
11558,0,905919982,3201805059,146,1,1645796289935,57867,22.0,62950.0,malicious
23325,0,4027632609,4027632616,356,1,1645796270003,99756907,31301.0,42500.0,malicious
44827,1,3201805064,3201805069,1176,1,1645797550001,1298467,6379.0,47046.0,benign
26144,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,59098.0,malicious
11552,0,905919982,3201805059,356,1,1645796570100,301596944,22.0,36838.0,malicious
9011,0,905919982,3201805059,146,1,1645796270003,229513,22.0,63352.0,malicious
31691,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,37179.0,malicious
2738,0,3201805056,3201768134,547,2,1645796180091,564662,53.0,48229.0,benign
38100,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50331.0,malicious
10379,0,905919982,3201805059,356,1,1645796570100,1797597,22.0,51892.0,malicious
28329,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,43527.0,malicious
11932,0,905919982,3201805059,146,1,1645796270003,103787,22.0,3318.0,malicious
7479,0,905919982,3201805059,146,1,1645796270003,102152,22.0,46642.0,malicious
21235,1,4027632609,4027632616,136,1,1645796693657,505933258,31301.0,33664.0,malicious
5116,0,905919982,3201805083,489,1,1645793830091,212284,8500.0,54182.0,benign
21044,0,4027632609,4027632616,146,1,1645796270003,137760,31301.0,40054.0,malicious
43528,0,3201805056,3201805058,110044,1,1645796120095,196329866,3306.0,48810.0,benign
28504,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,58885.0,malicious
5167,0,905919982,3201805083,421,1,1645795260093,1386128,8500.0,58800.0,benign
20376,0,4027632609,4027632616,288,1,1645796289935,712891,31301.0,34904.0,malicious
44144,0,3201768135,3201805056,224,1,1645794530095,58151,80.0,41533.0,benign
23169,1,4027632609,4027632616,136,1,1645796693657,907599191,31301.0,40717.0,malicious
16229,1,3201805068,900794944,984,1,1645797400002,435286,6379.0,51014.0,benign
42776,0,3201805056,3201805058,189000,1,1645795850001,206420863,3306.0,47600.0,benign
36045,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,36985.0,malicious
41895,1,3201805085,3201805082,3850,1,1645794910001,1135710,8500.0,36882.0,benign
10776,0,905919982,3201805059,356,1,1645796570100,955388,22.0,58054.0,malicious
11761,0,905919982,3201805059,220,1,1645796270003,1573600,22.0,40958.0,malicious
6394,0,905919982,3201805059,356,1,1645796360094,1312697,22.0,45825.0,malicious
36639,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,56705.0,malicious
22629,0,4027632609,4027632616,356,1,1645796270003,506828691,31301.0,39108.0,malicious
17547,1,2130759677,2130759677,863,1,1645795720001,169195,9099.0,37846.0,benign
46861,0,9223372036854775807,9223372036854775807,172,1,1645793490013,27246,9099.0,39052.0,benign
33168,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46669.0,malicious
27994,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,54006.0,malicious
30847,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,43050.0,malicious
9221,1,905919982,3201805059,136,1,1645796693657,804127337,22.0,45441.0,malicious
9696,0,905919982,3201805059,288,1,1645796570100,304762785,22.0,8086.0,malicious
13215,0,905919982,3201763612,421,1,1645795800001,167576,8500.0,53916.0,benign
27753,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,36599.0,malicious
27697,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,56305.0,malicious
35192,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,54383.0,malicious
41448,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,33743.0,malicious
14797,1,905919982,3201763613,421,1,1645794800003,146840,8500.0,52976.0,benign
6596,1,905919982,3201805059,136,1,1645796693657,4444746,22.0,2316.0,malicious
273,0,3201805062,901724183,542,2,1645795110203,210799,53.0,56963.0,benign
3234,0,3201805057,3201768133,313,2,1645794060003,93093,53.0,60722.0,benign
30660,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,43307.0,malicious
10695,0,905919982,3201805059,146,1,1645796270003,455831,22.0,4548.0,malicious
10698,0,905919982,3201805059,220,1,1645796270003,446638,22.0,30660.0,malicious
37182,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55945.0,malicious
26873,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48101.0,malicious
2979,0,3201805056,3201768134,574,2,1645794240002,91403,53.0,60635.0,benign
12981,0,905919982,3201763612,421,1,1645795760000,93942,8500.0,53866.0,benign
18472,0,2130759677,2130759137,745812,1,1645797430001,425501934069,10250.0,44192.0,benign
10902,0,905919982,3201805059,434,1,1645796270003,1795939478,22.0,53195.0,malicious
12976,0,905919982,3201763612,433,1,1645791830107,114902,8500.0,43882.0,benign
24441,0,4027632616,4027632609,136,1,1645796270003,302528709,38962.0,31301.0,benign
12424,1,905919982,3201763610,424,1,1645793180002,165621,9500.0,51438.0,benign
7839,0,905919982,3201805059,356,1,1645796630002,91516,22.0,16195.0,malicious
8338,0,3201805059,905919982,136,1,1645796289935,2276389,64089.0,22.0,benign
8556,0,905919982,3201805059,146,1,1645796360094,3093731,22.0,47715.0,malicious
42889,1,3201805056,3201805058,173537,1,1645797280192,3391148397,3306.0,54032.0,benign
7338,0,905919982,3201805059,146,1,1645796270003,90973,22.0,24108.0,malicious
15412,0,905919982,3201763601,98214,1,1645797270007,957823,5601.0,51172.0,benign
28318,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44807.0,malicious
5413,0,905919982,3201805083,421,1,1645793990096,72524,8500.0,54512.0,benign
14317,0,905919982,3201763613,421,1,1645793520007,118794,8500.0,49800.0,benign
43683,0,3201768135,3201805056,12972,1,1645795260093,6437345577,80.0,46841.0,benign
39433,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53423.0,malicious
27592,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,55792.0,malicious
38845,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,40871.0,malicious
8670,0,905919982,3201805059,356,1,1645796570100,436122,22.0,28776.0,malicious
27000,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,43243.0,malicious
38538,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,53150.0,malicious
18410,0,2130759677,2130759137,482339,1,1645794750091,350428875429,10250.0,51788.0,benign
18409,0,2130759677,2130759137,195687,1,1645796470012,235699597805,10250.0,41804.0,benign
42324,0,3201805062,3201763586,1785,1,1645796130001,198736166,6379.0,60496.0,benign
17159,0,2130759677,2130759677,864,1,1645796090001,851384,9099.0,39522.0,benign
12485,1,905919982,3201763612,421,1,1645795850007,194458,8500.0,54016.0,benign
38528,0,4027662305,4027632616,68,1,1645796570100,0,31301.0,44446.0,malicious
20647,0,4027632609,4027632616,356,1,1645796620001,199623,31301.0,53603.0,malicious
26902,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55525.0,malicious
46778,1,9223372036854775807,9223372036854775807,172,1,1645798160009,67367,9099.0,51948.0,benign
23602,0,4027632609,4027632616,146,1,1645796289935,140683,31301.0,39952.0,malicious
31770,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44600.0,malicious
46635,0,9223372036854775807,9223372036854775807,172,1,1645797770001,23395,9099.0,34780.0,benign
25242,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,37373.0,malicious
26994,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41707.0,malicious
3672,1,905919982,1776616174,8927,1,1645797280192,96155699,443.0,62356.0,benign
20420,0,4027632609,4027632616,378,1,1645796289935,4082873,31301.0,32858.0,malicious
35647,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34423.0,malicious
25357,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,57555.0,malicious
46741,0,9223372036854775807,9223372036854775807,172,1,1645792420000,17638,9099.0,36330.0,benign
6083,0,905919982,3201805082,421,1,1645791750001,164876,8500.0,41400.0,benign
43936,0,3201768135,3201805056,3170,1,1645795110203,7397082700,80.0,45839.0,benign
18805,0,3201805063,3600376759,132,1,1645796970001,117027,4444.0,57610.0,malicious
35524,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41073.0,malicious
27587,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,45552.0,malicious
28030,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34307.0,malicious
40091,1,4027662305,4027632616,136,1,1645796693657,1384046359,31301.0,59317.0,malicious
32561,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55623.0,malicious
12017,0,905919982,3201805059,146,1,1645796289935,111840,22.0,25082.0,malicious
37543,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,43923.0,malicious
23443,0,4027632609,4027632616,356,1,1645796560002,100981461,31301.0,46346.0,malicious
39629,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,40371.0,malicious
19108,1,4027632609,4027632616,136,1,1645796693657,84924269,31301.0,32992.0,malicious
17365,1,2130759677,2130759677,863,1,1645796170001,39341960,9099.0,39808.0,benign
37314,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,52367.0,malicious
14774,0,905919982,3201763613,421,1,1645797230110,62201,8500.0,59884.0,benign
2190,0,3201805056,3201768133,547,2,1645797140297,409364,53.0,55292.0,benign
36056,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39801.0,malicious
17367,1,2130759677,2130759677,864,1,1645792190001,119279,9099.0,49792.0,benign
36404,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44926.0,malicious
12177,0,905919982,3201763610,424,1,1645791870010,195283,9500.0,48206.0,benign
34633,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,47719.0,malicious
16454,0,2130759677,2130759677,863,1,1645794650093,170168,9099.0,33802.0,benign
17375,0,2130759677,2130759677,863,1,1645795600000,87288994,9099.0,58496.0,benign
13663,0,905919982,3201763612,421,1,1645792720107,89162436,8500.0,46074.0,benign
45033,0,3201768135,3201763587,10542,1,1645795260008,325539760,80.0,16970.0,benign
18035,1,2130759677,2130759677,863,1,1645792870002,40318637,9099.0,57000.0,benign
19458,0,4027632609,4027632616,356,1,1645796270003,392877214,31301.0,42224.0,malicious
34489,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48225.0,malicious
45662,0,9223372036854775807,9223372036854775807,172,1,1645792630003,22781,9099.0,36910.0,benign
19914,0,4027632609,4027632616,288,1,1645796570100,304839283,31301.0,57668.0,malicious
20154,0,4027632609,4027632616,220,1,1645796289935,105385,31301.0,34910.0,malicious
898,0,3201805056,901724183,547,2,1645797710002,185863,53.0,56659.0,benign
4531,0,905919982,3201805083,421,1,1645793990096,127671,8500.0,54544.0,benign
43585,0,3201805056,3201805058,27524,1,1645796220002,4835605,3306.0,49336.0,benign
27897,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38901.0,malicious
9439,0,905919982,3201805059,356,1,1645796360094,203505380,22.0,3211.0,malicious
16959,0,2130759677,2130759677,863,1,1645795660001,457135,9099.0,37704.0,benign
35152,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44143.0,malicious
12001,0,905919982,3201805059,68,1,1645796270003,0,22.0,52217.0,malicious
39777,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48561.0,malicious
29410,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55063.0,malicious
2002,0,3201805062,3201768134,542,2,1645794870001,428957,53.0,58703.0,benign
18624,0,3201805056,1776616432,8241,1,1645794570002,129428273,443.0,41928.0,benign
44695,0,3201768135,3201805056,72694,1,1645795850001,99929559,80.0,5308.0,benign
33823,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,42331.0,malicious
43589,0,3201805056,3201805058,279712,1,1645794570002,1000901096,3306.0,42682.0,benign
7108,0,905919982,3201805059,356,1,1645796289935,895546,22.0,18210.0,malicious
21161,0,4027632609,4027632616,288,1,1645796270003,4782487,31301.0,39292.0,malicious
31575,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,45109.0,malicious
43269,0,3201805056,3201805058,83078,1,1645795560305,402271557,3306.0,46438.0,benign
46966,0,9223372036854775807,9223372036854775807,172,1,1645796620010,19214,9099.0,47256.0,benign
34218,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46429.0,malicious
31447,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,42551.0,malicious
43956,0,3201768135,3201805056,113250,1,1645795410001,1992903152,80.0,23056.0,benign
21545,0,4027632609,4027632616,356,1,1645796289935,97397956,31301.0,34704.0,malicious
21369,1,4027632609,4027632616,136,1,1645796693657,199573720,31301.0,51078.0,malicious
21360,0,4027632609,4027632616,502,1,1645796270003,2004494769,31301.0,41094.0,malicious
33552,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44887.0,malicious
6482,0,905919982,3201805059,356,1,1645796270003,108983797,22.0,59141.0,malicious
33231,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,57166.0,malicious
184,0,3201805063,901724183,547,2,1645795130002,117383,53.0,35978.0,benign
14545,1,905919982,3201763613,433,1,1645795850007,158948,8500.0,55736.0,benign
6198,1,905919982,3201805082,421,1,1645792570094,198175,8500.0,43502.0,benign
41258,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,52427.0,malicious
33524,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,33367.0,malicious
42139,0,3201805063,3201763586,1420,1,1645795490095,883494,6379.0,36248.0,benign
12736,0,905919982,3201763612,421,1,1645798060001,120216,8500.0,60724.0,benign
36789,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53383.0,malicious
438,0,3201805056,901724183,547,2,1645794650093,120787,53.0,58584.0,benign
41854,1,3201805085,3201805083,3134,1,1645792930001,203283885,8500.0,41124.0,benign
1453,0,3201805057,901724183,305,2,1645794060003,219345,53.0,41591.0,benign
32276,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50755.0,malicious
46594,1,9223372036854775807,9223372036854775807,172,1,1645794490001,25844,9099.0,49622.0,benign
9347,0,905919982,3201805059,146,1,1645796270003,112989,22.0,13191.0,malicious
27902,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,40181.0,malicious
30755,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,37929.0,malicious
19930,0,4027632609,4027632616,68,1,1645796630002,0,31301.0,51781.0,malicious
36659,1,4027662305,4027632616,136,1,1645796693657,997541151,31301.0,58241.0,malicious
46035,0,9223372036854775807,9223372036854775807,172,1,1645795320002,18121,9099.0,52574.0,benign
36644,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53889.0,malicious
5630,0,905919982,3201805082,433,1,1645798020293,111943,8500.0,34366.0,benign
21401,0,4027632616,4027632609,136,1,1645796360094,5724055,42888.0,31301.0,benign
29593,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,40475.0,malicious
2016,0,3201805062,3201768134,542,2,1645795460003,220545,53.0,40571.0,benign
1385,0,3201805056,901724183,547,2,1645795460003,308268,53.0,43972.0,benign
2702,0,3201805056,3201768134,547,2,1645796180091,395909,53.0,40790.0,benign
34345,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41571.0,malicious
40383,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,58815.0,malicious
33386,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,35153.0,malicious
6659,0,905919982,3201805059,356,1,1645796270003,389128609,22.0,8734.0,malicious
25368,1,4027662305,4027632616,136,1,1645796693657,1498929968,31301.0,60371.0,malicious
25160,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46847.0,malicious
15860,0,3201805063,901567178,841,1,1645794650093,355878,6379.0,43024.0,benign
1149,0,3201805056,901724183,547,2,1645792160092,161805,53.0,60810.0,benign
358,1,3201805058,901724183,306,2,1645798060091,6575665,53.0,60278.0,benign
31007,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,35373.0,malicious
5081,0,905919982,3201805083,433,1,1645793620001,64912,8500.0,53678.0,benign
47256,1,9223372036854775807,9223372036854775807,172,1,1645796330020,18475,9099.0,46270.0,benign
9203,0,905919982,3201805059,356,1,1645796270003,10096561556,22.0,52608.0,malicious
37641,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38801.0,malicious
8983,0,905919982,3201805059,146,1,1645796270003,19560,22.0,32631.0,malicious
28638,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55563.0,malicious
44622,0,3201768135,3201805056,68080,1,1645794590098,5737235301,80.0,18607.0,benign
39239,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44969.0,malicious
10492,0,3201805059,905919982,136,1,1645796570100,559979,41914.0,22.0,benign
17604,0,2130759677,2130759677,864,1,1645793120007,258203,9099.0,52188.0,benign
39196,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,53416.0,malicious
14783,0,905919982,3201763613,421,1,1645795560008,249565,8500.0,55038.0,benign
17984,1,2130759677,2130759677,863,1,1645793750107,435925,9099.0,53664.0,benign
17472,1,2130759677,2130759677,863,1,1645792550001,117641,9099.0,50682.0,benign
33645,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,33877.0,malicious
45462,1,9223372036854775807,9223372036854775807,172,1,1645797500008,43041,9099.0,49924.0,benign
27820,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,49911.0,malicious
46750,0,9223372036854775807,9223372036854775807,172,1,1645794750001,44703,9099.0,42218.0,benign
31643,0,4027662305,4027632616,68,1,1645796570100,0,31301.0,45366.0,malicious
19746,0,4027632609,4027632616,356,1,1645796570100,981305,31301.0,58445.0,malicious
8681,0,905919982,3201805059,288,1,1645796270003,10113467313,22.0,4201.0,malicious
8676,0,905919982,3201805059,356,1,1645796630002,595862,22.0,59752.0,malicious
21065,1,4027632609,4027632616,136,1,1645796693657,505255700,31301.0,47991.0,malicious
42378,1,3201768135,3201805062,6158,1,1645795390191,103220975,80.0,48139.0,benign
12683,1,905919982,3201763612,421,1,1645797920000,66631,8500.0,60200.0,benign
4826,0,905919982,3201805083,421,1,1645797310004,98976,8500.0,39770.0,benign
25572,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53969.0,malicious
31941,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,33087.0,malicious
3180,0,3201805056,3201768133,364,2,1645795440002,896857,53.0,52791.0,benign
45970,1,9223372036854775807,9223372036854775807,172,1,1645793620001,41413,9099.0,47174.0,benign
21619,0,4027632609,4027632616,356,1,1645796570100,131598,31301.0,50323.0,malicious
4817,0,905919982,3201805083,421,1,1645793400001,206121,8500.0,53080.0,benign
9791,1,905919982,3201805059,136,1,1645796693657,592428196,22.0,64665.0,malicious
28271,1,4027662305,4027632616,136,1,1645796693657,1413178915,31301.0,60935.0,malicious
10212,0,905919982,3201805059,356,1,1645796360094,190729335,22.0,54975.0,malicious
12422,0,905919982,3201763610,424,1,1645797600009,65692,9500.0,35310.0,benign
32638,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48965.0,malicious
